"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,09Apr2017,Sunday,9,4,2017,2.UK,7373,1970,1851,4268,1123,0
2018,21Mar2017,Tuesday,21,3,2017,1.ALL,2822,8499,9860,1422,3643,0
2018,19Jan2017,Thursday,19,1,2017,3.EU,8292,5423,7422,5263,5702,0
2018,09Oct2017,Monday,9,10,2017,4.OV,8757,288,1095,9264,7625,0
2018,15Oct2017,Sunday,15,10,2017,2.UK,5345,5247,6669,6039,1659,0
2018,12Sep2017,Tuesday,12,9,2017,3.EU,3819,2918,9429,1028,485,0
2018,18Jan2017,Wednesday,18,1,2017,1.ALL,291,3735,786,728,2009,0
2018,05Oct2017,Thursday,5,10,2017,3.EU,8110,7985,6896,6818,572,1
2018,20Jul2017,Thursday,20,7,2017,1.ALL,4540,9123,6816,8849,8373,0
2018,15Jan2017,Sunday,15,1,2017,2.UK,4226,5252,220,7901,7197,0
2018,16Jul2017,Sunday,16,7,2017,4.OV,7730,6705,8447,8723,2807,1
2018,19Dec2017,Tuesday,19,12,2017,4.OV,3520,5327,4684,3176,559,1
2018,19Apr2017,Wednesday,19,4,2017,4.OV,2255,6560,1675,4204,2983,0
2018,05Mar2017,Sunday,5,3,2017,2.UK,5155,7807,9182,7747,3858,1
2018,12Jun2017,Monday,12,6,2017,1.ALL,1556,4821,6928,6809,6848,1
2018,15Jul2017,Saturday,15,7,2017,4.OV,7137,7719,2143,4521,9083,0
2018,22Apr2017,Saturday,22,4,2017,2.UK,8356,3243,2839,4587,8158,0
2018,07Feb2017,Tuesday,7,2,2017,1.ALL,7512,313,1595,5884,5425,1
2018,25Oct2017,Wednesday,25,10,2017,1.ALL,5212,1860,4541,7398,4575,1
2018,24Sep2017,Sunday,24,9,2017,1.ALL,6687,712,6222,5389,2122,1
2018,10May2017,Wednesday,10,5,2017,2.UK,8998,9302,5862,2473,7221,1
2018,10Feb2017,Friday,10,2,2017,1.ALL,1503,1824,7717,2088,2285,1
2018,25Oct2017,Wednesday,25,10,2017,2.UK,5869,6129,1691,6070,4903,0
2018,09Oct2017,Monday,9,10,2017,2.UK,1540,460,1828,6097,5627,0
2018,17Sep2017,Sunday,17,9,2017,1.ALL,2235,4970,586,3913,3824,1
2018,18Oct2017,Wednesday,18,10,2017,3.EU,9664,1815,2907,2725,8299,1
2018,02Sep2017,Saturday,2,9,2017,3.EU,5442,2789,183,5004,9301,1
2018,03May2017,Wednesday,3,5,2017,4.OV,1809,2486,9149,7474,9774,1
2018,20Dec2017,Wednesday,20,12,2017,2.UK,8155,559,3059,9927,4839,1
2018,03Oct2017,Tuesday,3,10,2017,2.UK,8422,36,5909,4340,6549,0
2018,17May2017,Wednesday,17,5,2017,3.EU,5303,4230,6446,4855,8858,0
2018,20Jul2017,Thursday,20,7,2017,3.EU,9360,5473,6065,1919,8513,0
2018,24Dec2017,Sunday,24,12,2017,1.ALL,6240,2148,9644,6986,104,1
2018,03Dec2017,Sunday,3,12,2017,2.UK,3041,3354,3924,760,6867,1
2018,06Nov2017,Monday,6,11,2017,2.UK,2012,7187,3617,1280,2413,0
2018,24Apr2017,Monday,24,4,2017,3.EU,3804,4629,1520,5682,2419,0
2018,07Mar2017,Tuesday,7,3,2017,1.ALL,2873,1162,6023,4066,616,0
2018,13Jul2017,Thursday,13,7,2017,1.ALL,5302,9432,2795,9978,4954,0
2018,07Jul2017,Friday,7,7,2017,1.ALL,4420,2553,8522,4281,7163,0
2018,08Oct2017,Sunday,8,10,2017,4.OV,8045,3845,4110,5766,8216,0
2018,18Feb2017,Saturday,18,2,2017,2.UK,7983,4307,8995,4786,5164,0
2018,08Sep2017,Friday,8,9,2017,2.UK,2062,6174,9344,2714,4781,0
2018,30Dec2017,Saturday,30,12,2017,3.EU,5544,5752,3675,4904,5855,1
2018,18Oct2017,Wednesday,18,10,2017,4.OV,1163,3196,916,2589,1357,1
2018,07Jan2017,Saturday,7,1,2017,1.ALL,3629,5931,5268,1129,2682,0
2018,13Nov2017,Monday,13,11,2017,2.UK,4669,8252,910,1202,8244,1
2018,09Feb2017,Thursday,9,2,2017,3.EU,6960,7910,3576,8444,3557,0
2018,25May2017,Thursday,25,5,2017,3.EU,304,3275,6186,3523,6331,1
2018,01Dec2017,Friday,1,12,2017,1.ALL,2169,4775,6560,4197,279,1
2018,20Mar2017,Monday,20,3,2017,3.EU,1044,3809,3037,8034,499,1
2018,23May2017,Tuesday,23,5,2017,2.UK,5719,7972,5776,6524,3950,0
2018,10Sep2017,Sunday,10,9,2017,2.UK,5215,5245,8014,1335,1744,1
2018,01May2017,Monday,1,5,2017,1.ALL,4064,3935,7167,4402,8459,0
2018,06Jan2017,Friday,6,1,2017,2.UK,6155,7186,326,2264,9746,1
2018,04Nov2017,Saturday,4,11,2017,2.UK,1622,8207,3866,4458,1750,1
2018,17Apr2017,Monday,17,4,2017,1.ALL,3791,3471,3367,4456,7457,0
2018,20Nov2017,Monday,20,11,2017,4.OV,4061,1742,8399,7641,2537,1
2018,25Feb2017,Saturday,25,2,2017,2.UK,6287,5166,893,5678,1508,0
2018,21Jul2017,Friday,21,7,2017,2.UK,4225,8538,2786,7505,3245,0
2018,15Mar2017,Wednesday,15,3,2017,1.ALL,3454,5,2084,9848,2390,1
2018,19Aug2017,Saturday,19,8,2017,3.EU,6082,1710,2447,7459,8455,1
2018,28Sep2017,Thursday,28,9,2017,1.ALL,4130,356,2463,3021,1591,0
2018,26Aug2017,Saturday,26,8,2017,3.EU,7832,9428,4213,107,4909,1
2018,14Feb2017,Tuesday,14,2,2017,4.OV,1769,4984,3507,6247,7183,0
2018,10Dec2017,Sunday,10,12,2017,2.UK,8174,6474,3476,6028,3098,1
2018,05Sep2017,Tuesday,5,9,2017,3.EU,5704,9700,1934,464,8912,1
2018,29Oct2017,Sunday,29,10,2017,2.UK,4573,5025,6242,344,7966,0
2018,25Aug2017,Friday,25,8,2017,1.ALL,4132,5248,9180,9529,3445,1
2018,09Oct2017,Monday,9,10,2017,3.EU,5233,4116,3164,9390,7457,1
2018,14Aug2017,Monday,14,8,2017,1.ALL,2640,7625,1078,5757,5644,0
2018,21Jun2017,Wednesday,21,6,2017,2.UK,2853,7892,5896,8885,7995,1
2018,18Dec2017,Monday,18,12,2017,3.EU,2590,8404,7550,6402,8248,0
2018,17May2017,Wednesday,17,5,2017,1.ALL,3696,2115,2250,8891,3610,0
2018,12Mar2017,Sunday,12,3,2017,4.OV,7984,9204,5591,1932,6323,0
2018,25Dec2017,Monday,25,12,2017,1.ALL,8674,9782,9297,6824,9801,0
2018,26Dec2017,Tuesday,26,12,2017,3.EU,5903,4322,1568,7678,3089,1
2018,16Jul2017,Sunday,16,7,2017,2.UK,7206,6470,6303,473,4966,1
2018,16Feb2017,Thursday,16,2,2017,2.UK,719,204,456,307,1838,0
2018,31Jan2017,Tuesday,31,1,2017,4.OV,8738,8405,7042,2022,2413,1
2018,09Sep2017,Saturday,9,9,2017,1.ALL,7125,438,4952,7724,9537,1
2018,10Jun2017,Saturday,10,6,2017,1.ALL,4371,2659,3317,7922,4169,1
2018,03Sep2017,Sunday,3,9,2017,1.ALL,3891,6176,9575,5689,7739,0
2018,07Jul2017,Friday,7,7,2017,1.ALL,1784,6460,6628,8050,6765,0
2018,19Jul2017,Wednesday,19,7,2017,2.UK,147,4147,6647,2288,1410,0
2018,01Jan2017,Sunday,1,1,2017,3.EU,5451,7589,9429,118,4417,1
2018,26Nov2017,Sunday,26,11,2017,3.EU,7668,8625,4947,6383,6539,0
2018,22Feb2017,Wednesday,22,2,2017,4.OV,1182,4502,9704,4291,5912,0
2018,14Mar2017,Tuesday,14,3,2017,2.UK,9893,9468,3488,4851,7377,0
2018,21Aug2017,Monday,21,8,2017,4.OV,5794,4221,8754,8065,6929,1
2018,30May2017,Tuesday,30,5,2017,2.UK,4460,1693,409,6016,4736,1
2018,15Oct2017,Sunday,15,10,2017,3.EU,5797,8569,1498,1578,200,1
2018,08Aug2017,Tuesday,8,8,2017,1.ALL,425,8452,2582,9956,5499,0
2018,15Apr2017,Saturday,15,4,2017,3.EU,5245,4552,2670,3299,2508,0
2018,06Jan2017,Friday,6,1,2017,4.OV,7000,446,709,2118,928,1
2018,08Jan2017,Sunday,8,1,2017,1.ALL,4268,644,169,7078,1274,1
2018,22Nov2017,Wednesday,22,11,2017,4.OV,1395,3330,8791,4077,4836,0
2018,21Oct2017,Saturday,21,10,2017,2.UK,6297,2016,6913,5967,5570,1
2018,17Aug2017,Thursday,17,8,2017,4.OV,8845,9251,8280,6071,4597,0
2018,17Oct2017,Tuesday,17,10,2017,3.EU,78,8817,2468,2119,6568,1
2018,22Oct2017,Sunday,22,10,2017,1.ALL,528,7136,6583,9372,5165,1
2018,17Nov2017,Friday,17,11,2017,4.OV,2653,4186,3135,2671,5880,1
2018,29Aug2017,Tuesday,29,8,2017,3.EU,7636,7815,5177,2285,2481,0
2018,04Dec2017,Monday,4,12,2017,4.OV,4577,4703,8014,7147,759,0
2018,30Nov2017,Thursday,30,11,2017,1.ALL,6063,7475,6876,1631,4280,0
2018,02Aug2017,Wednesday,2,8,2017,1.ALL,8779,5394,2384,5798,8004,0
2018,25Nov2017,Saturday,25,11,2017,4.OV,9435,2296,1731,6849,6884,1
2018,29Jun2017,Thursday,29,6,2017,2.UK,876,6347,489,2616,4888,0
2018,21Dec2017,Thursday,21,12,2017,1.ALL,6041,4456,7999,8180,8738,1
2018,23Sep2017,Saturday,23,9,2017,2.UK,2935,9452,1081,805,5825,0
2018,16Jul2017,Sunday,16,7,2017,4.OV,5515,6298,5515,1179,7498,1
2018,29Aug2017,Tuesday,29,8,2017,3.EU,2423,5800,5000,3455,1617,1
2018,04Oct2017,Wednesday,4,10,2017,4.OV,5284,5677,8527,4476,865,0
2018,24Jul2017,Monday,24,7,2017,4.OV,2552,345,2828,5951,4642,0
2018,14Feb2017,Tuesday,14,2,2017,4.OV,6234,5549,8583,183,6809,0
2018,14Oct2017,Saturday,14,10,2017,3.EU,4281,3117,6257,8880,3087,1
2018,15Feb2017,Wednesday,15,2,2017,3.EU,3683,3848,1158,7789,835,0
2018,24Jun2017,Saturday,24,6,2017,2.UK,2097,8566,4963,5764,9150,1
2018,02Jul2017,Sunday,2,7,2017,2.UK,3593,1749,8711,3649,9825,0
2018,27Nov2017,Monday,27,11,2017,2.UK,2462,2325,2628,7748,2650,0
2018,04Jan2017,Wednesday,4,1,2017,1.ALL,5232,5423,6419,3846,7266,1
2018,18Apr2017,Tuesday,18,4,2017,1.ALL,2109,6172,600,2444,6262,1
2018,13Mar2017,Monday,13,3,2017,2.UK,5088,7359,7358,9150,4258,0
2018,04Dec2017,Monday,4,12,2017,3.EU,7993,1837,37,3917,5271,0
2018,25Oct2017,Wednesday,25,10,2017,2.UK,1086,2954,3030,7905,9772,0
2018,12Apr2017,Wednesday,12,4,2017,4.OV,7533,8120,5861,5508,1785,0
2018,16Aug2017,Wednesday,16,8,2017,3.EU,3435,6113,5480,6426,3137,0
2018,04Jul2017,Tuesday,4,7,2017,4.OV,3727,9687,9586,9637,2864,1
2018,14Nov2017,Tuesday,14,11,2017,4.OV,5211,8173,1311,2141,9298,0
2018,30Mar2017,Thursday,30,3,2017,4.OV,129,5921,3879,6091,5844,1
2018,27Jul2017,Thursday,27,7,2017,4.OV,2546,3571,36,2094,3850,0
2018,10Apr2017,Monday,10,4,2017,1.ALL,6870,5150,8240,657,6841,0
2018,17Aug2017,Thursday,17,8,2017,1.ALL,6812,106,1555,1549,4417,0
2018,24Jul2017,Monday,24,7,2017,1.ALL,3606,9443,2055,1811,6965,1
2018,12May2017,Friday,12,5,2017,1.ALL,4850,4018,1115,3999,9764,0
2018,28Aug2017,Monday,28,8,2017,3.EU,4596,3128,2442,3235,5923,0
2018,21Feb2017,Tuesday,21,2,2017,1.ALL,3932,7952,1364,8956,1656,1
2018,30Jun2017,Friday,30,6,2017,4.OV,2976,3979,907,6653,866,0
2018,17Oct2017,Tuesday,17,10,2017,1.ALL,6310,7991,1594,2125,7795,1
2018,08Oct2017,Sunday,8,10,2017,4.OV,7643,4304,621,2874,8572,0
2018,28Mar2017,Tuesday,28,3,2017,1.ALL,3434,1390,3378,4396,1660,0
2018,23Jun2017,Friday,23,6,2017,3.EU,4665,6983,6578,8626,6819,0
2018,01Jul2017,Saturday,1,7,2017,1.ALL,9290,5522,941,984,119,1
2018,21Mar2017,Tuesday,21,3,2017,2.UK,8397,3487,5798,3061,1116,0
2018,29Apr2017,Saturday,29,4,2017,1.ALL,6866,16,6247,8425,6009,0
2018,10Jun2017,Saturday,10,6,2017,3.EU,1895,9514,6408,9139,9072,1
2018,18Sep2017,Monday,18,9,2017,3.EU,7160,3079,4602,5599,9371,1
2018,19Oct2017,Thursday,19,10,2017,3.EU,4404,5765,5327,2029,6736,1
2018,28Jan2017,Saturday,28,1,2017,2.UK,4374,5701,6372,5936,7575,1
2018,29Oct2017,Sunday,29,10,2017,4.OV,9924,3467,6421,7267,1609,0
2018,02Apr2017,Sunday,2,4,2017,1.ALL,5728,7968,3584,3404,5815,1
2018,28Sep2017,Thursday,28,9,2017,4.OV,9711,4992,6199,8403,612,1
2018,01Sep2017,Friday,1,9,2017,4.OV,1252,7423,3457,3340,6296,0
2018,17Feb2017,Friday,17,2,2017,1.ALL,5187,2404,3858,4846,3670,0
2018,26Mar2017,Sunday,26,3,2017,3.EU,1172,2645,8969,74,7489,1
2018,25Sep2017,Monday,25,9,2017,1.ALL,6822,6155,3342,5661,2223,0
2018,24Aug2017,Thursday,24,8,2017,1.ALL,545,1497,5815,5460,3455,0
2018,02Aug2017,Wednesday,2,8,2017,4.OV,1294,2949,7141,6311,8427,0
2018,05Nov2017,Sunday,5,11,2017,2.UK,4438,5880,4584,1978,9412,0
2018,31Dec2017,Sunday,31,12,2017,4.OV,4409,4253,965,1181,6947,0
2018,23Feb2017,Thursday,23,2,2017,4.OV,2934,4250,6449,5969,8897,0
2018,03Aug2017,Thursday,3,8,2017,4.OV,7754,3601,6494,6617,1541,1
2018,05Feb2017,Sunday,5,2,2017,3.EU,2299,5558,9372,6294,1893,1
2018,02Aug2017,Wednesday,2,8,2017,1.ALL,8335,9391,21,6337,1640,0
2018,07Jan2017,Saturday,7,1,2017,2.UK,9848,9402,9480,1272,4782,0
2018,28Feb2017,Tuesday,28,2,2017,1.ALL,402,8706,6196,6664,204,1
2018,09Feb2017,Thursday,9,2,2017,2.UK,3842,3371,8510,4823,9161,0
2018,14Feb2017,Tuesday,14,2,2017,1.ALL,6484,8396,5132,3766,857,1
2018,09Dec2017,Saturday,9,12,2017,1.ALL,5780,8309,5773,1305,481,1
2018,30Dec2017,Saturday,30,12,2017,3.EU,7296,5110,3684,1485,6765,1
2018,07Mar2017,Tuesday,7,3,2017,1.ALL,4206,7014,2605,4797,1362,0
2018,06Sep2017,Wednesday,6,9,2017,4.OV,3906,6662,9009,379,5704,0
2018,07Nov2017,Tuesday,7,11,2017,1.ALL,9330,7051,1399,5866,1014,0
2018,13Nov2017,Monday,13,11,2017,4.OV,1665,1095,3038,7948,2964,0
2018,22Nov2017,Wednesday,22,11,2017,2.UK,9868,3896,9643,1722,1437,0
2018,06Feb2017,Monday,6,2,2017,4.OV,3900,6253,3523,4754,3804,1
2018,07Feb2017,Tuesday,7,2,2017,1.ALL,835,3822,5974,1601,7319,1
2018,10Jul2017,Monday,10,7,2017,3.EU,6757,8742,4515,1609,8145,0
2018,06Dec2017,Wednesday,6,12,2017,1.ALL,1287,8636,4701,509,6547,0
2018,19Apr2017,Wednesday,19,4,2017,4.OV,6659,5360,2226,7081,6415,1
2018,24Oct2017,Tuesday,24,10,2017,1.ALL,4017,5832,2057,74,6649,0
2018,11Jul2017,Tuesday,11,7,2017,2.UK,5430,4756,1459,4202,4044,1
2018,21Mar2017,Tuesday,21,3,2017,2.UK,3932,5796,5628,1815,4206,1
2018,18Mar2017,Saturday,18,3,2017,4.OV,7024,3803,9909,7848,1790,0
2018,10Aug2017,Thursday,10,8,2017,1.ALL,1051,2858,6975,2636,5620,0
2018,04Jul2017,Tuesday,4,7,2017,2.UK,679,2080,5313,3295,973,1
2018,22Jul2017,Saturday,22,7,2017,4.OV,2787,710,3448,5934,4666,1
2018,21Dec2017,Thursday,21,12,2017,1.ALL,3294,1093,233,3146,5719,0
2018,20Mar2017,Monday,20,3,2017,3.EU,7947,9343,9949,2529,9119,0
2018,15May2017,Monday,15,5,2017,2.UK,2048,1053,543,5290,5047,0
2018,23Jan2017,Monday,23,1,2017,2.UK,3545,8230,9232,7850,1151,0
2018,29Oct2017,Sunday,29,10,2017,3.EU,2807,3855,3300,1349,5272,1
2018,13Jun2017,Tuesday,13,6,2017,3.EU,3060,337,7385,7952,6035,0
2018,13May2017,Saturday,13,5,2017,2.UK,4602,2082,3576,5539,1856,1
2018,02Oct2017,Monday,2,10,2017,2.UK,4233,6815,7591,3710,4291,1
2018,12Feb2017,Sunday,12,2,2017,4.OV,8465,2458,9329,7403,9006,0
2018,25May2017,Thursday,25,5,2017,3.EU,5296,4069,8114,8550,7055,0
2018,21Sep2017,Thursday,21,9,2017,4.OV,3601,6007,8948,9556,6289,1
2018,24Dec2017,Sunday,24,12,2017,1.ALL,3940,3356,2051,4073,8534,1
2018,09Nov2017,Thursday,9,11,2017,4.OV,5471,3650,3478,8199,7524,0
2018,05Oct2017,Thursday,5,10,2017,3.EU,4234,5236,3009,9578,1762,0
2018,03Jun2017,Saturday,3,6,2017,4.OV,5372,3771,283,9633,2740,1
2018,10Jan2017,Tuesday,10,1,2017,2.UK,9664,5037,9658,1900,6727,0
2018,25Jun2017,Sunday,25,6,2017,1.ALL,9792,1709,5913,4945,7981,1
2018,05Apr2017,Wednesday,5,4,2017,4.OV,5066,8894,6870,1897,3399,0
2018,23Jan2017,Monday,23,1,2017,4.OV,9154,8733,1411,2308,5674,0
2018,22Sep2017,Friday,22,9,2017,1.ALL,8714,1695,6059,7954,7783,0
2018,25Apr2017,Tuesday,25,4,2017,1.ALL,117,8355,3337,3333,6014,0
2018,05Apr2017,Wednesday,5,4,2017,2.UK,9924,6235,4755,4193,2449,0
2018,03Mar2017,Friday,3,3,2017,2.UK,869,1684,8597,6252,6686,1
2018,19Oct2017,Thursday,19,10,2017,1.ALL,2227,2953,4471,8608,8380,1
2018,19Nov2017,Sunday,19,11,2017,3.EU,7028,4962,6055,3251,4332,1
2018,02Feb2017,Thursday,2,2,2017,3.EU,3126,2745,8638,4253,6173,0
2018,08Aug2017,Tuesday,8,8,2017,2.UK,246,8013,5449,5899,7694,0
2018,02Mar2017,Thursday,2,3,2017,3.EU,299,7510,354,3313,1985,1
2018,06Jan2017,Friday,6,1,2017,1.ALL,4145,7268,4066,7730,343,1
2018,13Nov2017,Monday,13,11,2017,4.OV,1349,3057,4315,2083,7003,0
2018,26May2017,Friday,26,5,2017,2.UK,8183,1369,7784,8147,5250,0
2018,07Oct2017,Saturday,7,10,2017,4.OV,9319,5615,9342,2274,7869,1
2018,16Apr2017,Sunday,16,4,2017,2.UK,4009,518,5068,4479,3990,1
2018,14Mar2017,Tuesday,14,3,2017,3.EU,3441,3709,3923,192,5172,1
2018,24Jan2017,Tuesday,24,1,2017,1.ALL,2608,6516,5585,9189,9336,1
2018,24Aug2017,Thursday,24,8,2017,3.EU,3531,1448,545,9137,7884,0
2018,08Mar2017,Wednesday,8,3,2017,4.OV,8365,3372,1102,7593,2845,1
2018,17Feb2017,Friday,17,2,2017,3.EU,4177,2023,2929,3346,2670,1
2018,08Nov2017,Wednesday,8,11,2017,4.OV,3545,8487,4765,9930,7474,1
2018,19Sep2017,Tuesday,19,9,2017,2.UK,8586,5324,3844,5648,3345,1
2018,10Nov2017,Friday,10,11,2017,3.EU,1526,9810,7286,9755,8492,0
2018,21Apr2017,Friday,21,4,2017,3.EU,3541,3976,5441,3619,2954,0
2018,17Mar2017,Friday,17,3,2017,4.OV,8625,9834,2661,2441,4168,1
2018,12Dec2017,Tuesday,12,12,2017,3.EU,2815,2373,7537,793,9553,1
2018,26Dec2017,Tuesday,26,12,2017,4.OV,4970,4248,7487,5888,7227,1
2018,14Jan2017,Saturday,14,1,2017,2.UK,6864,4684,9022,4060,7936,1
2018,25Apr2017,Tuesday,25,4,2017,2.UK,6743,6741,7249,5994,9964,1
2018,31Jul2017,Monday,31,7,2017,2.UK,163,6986,4682,8880,9013,0
2018,01Sep2017,Friday,1,9,2017,1.ALL,8436,2760,6751,3474,8853,0
2018,19Aug2017,Saturday,19,8,2017,2.UK,2238,4918,3090,716,2586,1
2018,23Aug2017,Wednesday,23,8,2017,3.EU,558,140,736,6293,5619,0
2018,21Jun2017,Wednesday,21,6,2017,1.ALL,1356,4280,3167,9496,5881,0
2018,01Nov2017,Wednesday,1,11,2017,4.OV,5122,7449,1375,8235,6209,1
2018,18Oct2017,Wednesday,18,10,2017,2.UK,5930,1684,1295,6419,7495,1
2018,27Sep2017,Wednesday,27,9,2017,4.OV,6997,7616,9445,9634,8021,0
2018,24Feb2017,Friday,24,2,2017,2.UK,2152,4227,6490,4679,1672,1
2018,05May2017,Friday,5,5,2017,1.ALL,7647,2856,427,4865,7905,1
2018,07Feb2017,Tuesday,7,2,2017,1.ALL,4723,5275,4403,3722,4481,0
2018,13Aug2017,Sunday,13,8,2017,2.UK,3266,1575,7634,4182,7012,0
2018,21Oct2017,Saturday,21,10,2017,4.OV,3744,902,1664,4267,4121,1
2018,19Jul2017,Wednesday,19,7,2017,1.ALL,2510,6692,9826,346,6284,1
2018,24Nov2017,Friday,24,11,2017,2.UK,188,3791,6622,9362,7023,1
2018,27Jan2017,Friday,27,1,2017,1.ALL,3678,255,4163,7285,796,1
2018,14May2017,Sunday,14,5,2017,4.OV,7926,947,6354,6748,6435,1
2018,15Feb2017,Wednesday,15,2,2017,3.EU,1692,8204,2449,5648,4936,0
2018,20Oct2017,Friday,20,10,2017,3.EU,5378,3048,9010,618,6852,1
2018,13Nov2017,Monday,13,11,2017,4.OV,6095,7656,2470,4696,4660,0
2018,09Sep2017,Saturday,9,9,2017,3.EU,872,2443,4757,742,2765,1
2018,05Jun2017,Monday,5,6,2017,3.EU,8083,9621,5476,9871,5140,0
2018,19Jun2017,Monday,19,6,2017,1.ALL,1533,8614,6563,4966,1854,1
2018,12Jan2017,Thursday,12,1,2017,1.ALL,2193,8235,9032,8402,9511,0
2018,31May2017,Wednesday,31,5,2017,2.UK,8573,4237,1704,5261,9495,0
2018,17Mar2017,Friday,17,3,2017,1.ALL,685,874,5553,9066,2879,1
2018,19Jul2017,Wednesday,19,7,2017,2.UK,1879,2210,9086,6920,2785,0
2018,25Aug2017,Friday,25,8,2017,3.EU,1914,9383,8098,5421,3708,1
2018,02Mar2017,Thursday,2,3,2017,3.EU,4221,8714,5564,3448,3817,0
2018,20Sep2017,Wednesday,20,9,2017,4.OV,7995,9164,402,7757,4784,0
2018,17Jul2017,Monday,17,7,2017,1.ALL,9707,9337,1694,5487,4146,0
2018,09Jun2017,Friday,9,6,2017,4.OV,3458,8504,1933,6426,1712,1
2018,21Mar2017,Tuesday,21,3,2017,3.EU,2215,9544,3280,8757,543,1
2018,11Jan2017,Wednesday,11,1,2017,4.OV,7233,9642,8649,9342,2033,1
2018,30Dec2017,Saturday,30,12,2017,1.ALL,8044,9859,9644,9756,9931,0
2018,22Nov2017,Wednesday,22,11,2017,2.UK,6664,934,3527,8170,7281,1
2018,24Oct2017,Tuesday,24,10,2017,3.EU,2004,8773,7688,2921,8666,1
2018,17Jan2017,Tuesday,17,1,2017,1.ALL,3334,3883,1262,8375,1451,0
2018,15Jul2017,Saturday,15,7,2017,3.EU,9432,8785,4863,2353,4755,1
2018,20Jul2017,Thursday,20,7,2017,3.EU,9802,550,7757,2813,2629,1
2018,25Jun2017,Sunday,25,6,2017,4.OV,2954,8321,2521,7057,2137,1
2018,26Feb2017,Sunday,26,2,2017,4.OV,833,2966,5891,9660,2171,1
2018,14Mar2017,Tuesday,14,3,2017,1.ALL,2556,8972,6126,2234,9154,1
2018,05Jun2017,Monday,5,6,2017,2.UK,2312,2864,5210,2851,5773,1
2018,23Jun2017,Friday,23,6,2017,2.UK,463,2857,380,2579,2512,1
2018,08Jun2017,Thursday,8,6,2017,3.EU,2585,3617,9912,2085,4629,1
2018,29May2017,Monday,29,5,2017,4.OV,7625,9320,2046,3810,1467,1
2018,20Feb2017,Monday,20,2,2017,2.UK,1061,1356,9020,8122,4878,1
2018,21Jan2017,Saturday,21,1,2017,2.UK,1508,4243,6055,8293,6854,1
2018,07Oct2017,Saturday,7,10,2017,3.EU,8438,3995,6772,9444,2161,0
2018,10Dec2017,Sunday,10,12,2017,1.ALL,6532,5700,1350,5234,8779,0
2018,06Mar2017,Monday,6,3,2017,3.EU,8737,7426,1747,190,229,0
2018,27Aug2017,Sunday,27,8,2017,2.UK,7126,2898,7567,7581,5578,1
2018,05Jul2017,Wednesday,5,7,2017,3.EU,1586,6041,3610,3722,5325,1
2018,27Jan2017,Friday,27,1,2017,4.OV,4495,3414,6996,3989,2798,1
2018,14Jul2017,Friday,14,7,2017,1.ALL,733,1402,5963,6791,9403,0
2018,05Mar2017,Sunday,5,3,2017,2.UK,554,1905,7473,3506,204,1
2018,21Oct2017,Saturday,21,10,2017,1.ALL,2957,2935,9161,7312,2064,1
2018,07Dec2017,Thursday,7,12,2017,4.OV,5238,1421,969,8,3264,1
2018,03Apr2017,Monday,3,4,2017,2.UK,2422,9331,7241,6597,616,1
2018,04Sep2017,Monday,4,9,2017,4.OV,8461,5142,3173,9436,1005,0
2018,19Jun2017,Monday,19,6,2017,2.UK,1019,4227,4467,2974,4648,0
2018,06Dec2017,Wednesday,6,12,2017,1.ALL,4983,5905,8085,7337,1945,1
2018,16Aug2017,Wednesday,16,8,2017,2.UK,4398,8340,4446,6211,5641,1
2018,19Oct2017,Thursday,19,10,2017,3.EU,5930,3894,834,767,8391,1
2018,13Oct2017,Friday,13,10,2017,1.ALL,3232,7075,1887,557,9610,1
2018,18Oct2017,Wednesday,18,10,2017,2.UK,3484,4164,2460,6104,964,0
2018,12Apr2017,Wednesday,12,4,2017,3.EU,1677,646,5874,6260,9676,1
2018,15Feb2017,Wednesday,15,2,2017,3.EU,8454,5074,2623,3810,851,0
2018,21Oct2017,Saturday,21,10,2017,3.EU,599,8224,3284,225,4381,0
2018,28Oct2017,Saturday,28,10,2017,3.EU,4023,8858,3002,8973,2596,1
2018,05Sep2017,Tuesday,5,9,2017,1.ALL,4654,1671,5356,8127,4379,0
2018,09May2017,Tuesday,9,5,2017,3.EU,8584,9352,9897,6173,2908,1
2018,13Jan2017,Friday,13,1,2017,1.ALL,3196,672,1882,7455,6661,1
2018,29Sep2017,Friday,29,9,2017,3.EU,4296,1247,1924,958,1352,0
