"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,12Jul2017,Wednesday,12,7,2017,1.ALL,5490,7715,9276,3535,1146,1
2018,13Jul2017,Thursday,13,7,2017,4.OV,2034,1795,9705,2993,1525,1
2018,27Apr2017,Thursday,27,4,2017,3.EU,4721,8678,9015,4543,2427,0
2018,24Oct2017,Tuesday,24,10,2017,3.EU,3084,2071,5354,252,6964,0
2018,17Feb2017,Friday,17,2,2017,1.ALL,2107,3999,7782,1128,7386,0
2018,05Mar2017,Sunday,5,3,2017,3.EU,7618,5879,6063,1423,8351,1
2018,18Feb2017,Saturday,18,2,2017,3.EU,8144,7023,4956,4008,8009,0
2018,23Feb2017,Thursday,23,2,2017,3.EU,1843,2650,9372,5157,7717,1
2018,19Jun2017,Monday,19,6,2017,4.OV,8382,8376,2821,4532,5615,0
2018,13Jun2017,Tuesday,13,6,2017,4.OV,1940,6621,9707,734,4480,0
2018,20Mar2017,Monday,20,3,2017,2.UK,2605,4747,3250,9238,5117,1
2018,11Oct2017,Wednesday,11,10,2017,3.EU,3200,1232,4041,8542,3574,0
2018,23Jun2017,Friday,23,6,2017,4.OV,4821,295,1369,6057,2132,0
2018,09Sep2017,Saturday,9,9,2017,1.ALL,3497,3435,9062,2816,5655,0
2018,29Sep2017,Friday,29,9,2017,2.UK,7672,5538,659,7068,1472,0
2018,27Feb2017,Monday,27,2,2017,2.UK,8763,7758,8167,7625,8414,1
2018,31Dec2017,Sunday,31,12,2017,2.UK,9728,761,3659,1121,3537,0
2018,08Dec2017,Friday,8,12,2017,4.OV,4016,1143,1609,8408,5727,1
2018,29Mar2017,Wednesday,29,3,2017,4.OV,6474,6829,1712,3523,9408,0
2018,29Jan2017,Sunday,29,1,2017,2.UK,4837,992,4756,7075,2534,1
2018,13Dec2017,Wednesday,13,12,2017,4.OV,26,1938,9452,8516,6913,0
2018,23Oct2017,Monday,23,10,2017,2.UK,7555,7563,4393,3772,2409,1
2018,31Jul2017,Monday,31,7,2017,1.ALL,9681,4473,8408,5697,690,1
2018,10Mar2017,Friday,10,3,2017,3.EU,6002,8535,1965,3572,5421,0
2018,08Jun2017,Thursday,8,6,2017,2.UK,5039,8527,4089,4098,1988,0
2018,30Apr2017,Sunday,30,4,2017,2.UK,5321,450,6300,8043,7311,0
2018,27Feb2017,Monday,27,2,2017,4.OV,2848,5896,8394,3833,4818,0
2018,25Nov2017,Saturday,25,11,2017,1.ALL,9926,2098,8459,3317,2504,1
2018,25Oct2017,Wednesday,25,10,2017,2.UK,1031,6445,8246,6043,3107,1
2018,26Feb2017,Sunday,26,2,2017,2.UK,8505,2680,6933,3257,6756,0
2018,25May2017,Thursday,25,5,2017,3.EU,2173,715,532,1305,583,0
2018,21Feb2017,Tuesday,21,2,2017,4.OV,2764,3238,6100,4567,6399,0
2018,01Aug2017,Tuesday,1,8,2017,1.ALL,5576,7373,6080,4150,3467,1
2018,26Jul2017,Wednesday,26,7,2017,4.OV,233,7831,6095,5620,4873,0
2018,09Oct2017,Monday,9,10,2017,2.UK,9194,109,3448,5358,685,0
2018,03Feb2017,Friday,3,2,2017,2.UK,1933,3130,1184,9525,3499,0
2018,11Nov2017,Saturday,11,11,2017,3.EU,8768,1021,9760,716,5654,0
2018,21Aug2017,Monday,21,8,2017,2.UK,448,1173,177,2088,365,0
2018,13Aug2017,Sunday,13,8,2017,1.ALL,4608,4192,6835,528,2208,1
2018,15Jan2017,Sunday,15,1,2017,2.UK,2285,1447,645,6323,275,1
2018,29Dec2017,Friday,29,12,2017,2.UK,2726,6786,7371,8813,625,1
2018,12Mar2017,Sunday,12,3,2017,3.EU,6988,6728,6693,6397,5995,0
2018,22Sep2017,Friday,22,9,2017,3.EU,9154,5509,6361,7705,6367,0
2018,15Feb2017,Wednesday,15,2,2017,2.UK,6885,3313,1484,8134,5665,1
2018,29Sep2017,Friday,29,9,2017,1.ALL,1885,3455,8120,227,9796,1
2018,27Oct2017,Friday,27,10,2017,4.OV,3052,7603,8760,3461,6263,1
2018,06Apr2017,Thursday,6,4,2017,3.EU,9511,6639,176,3322,5539,1
2018,21Aug2017,Monday,21,8,2017,4.OV,3513,1767,8588,6390,1275,0
2018,16Jul2017,Sunday,16,7,2017,3.EU,4308,2330,9222,9214,7925,1
2018,31Dec2017,Sunday,31,12,2017,3.EU,9657,6434,6428,2796,5076,1
2018,11May2017,Thursday,11,5,2017,1.ALL,6780,6436,608,2884,2433,1
2018,27Dec2017,Wednesday,27,12,2017,3.EU,6259,1845,4901,8425,9006,1
2018,03Jun2017,Saturday,3,6,2017,3.EU,1122,333,5596,5946,7176,1
2018,28Mar2017,Tuesday,28,3,2017,1.ALL,9376,4206,951,6931,4293,1
2018,03Jan2017,Tuesday,3,1,2017,2.UK,9043,9550,6927,5662,7369,1
2018,10Mar2017,Friday,10,3,2017,4.OV,7305,7871,3124,2724,1685,1
2018,17Oct2017,Tuesday,17,10,2017,2.UK,74,502,604,7560,5356,0
2018,30Aug2017,Wednesday,30,8,2017,1.ALL,6055,6661,3650,6295,6726,1
2018,09Jan2017,Monday,9,1,2017,1.ALL,1065,5188,987,2612,3336,0
2018,16Jan2017,Monday,16,1,2017,2.UK,2539,1538,9051,1236,5751,0
2018,29Mar2017,Wednesday,29,3,2017,3.EU,9498,4043,8102,8507,3356,1
2018,23Feb2017,Thursday,23,2,2017,4.OV,3994,5771,3573,4158,2734,0
2018,09Jan2017,Monday,9,1,2017,4.OV,9008,6854,6163,9032,2409,1
2018,20Nov2017,Monday,20,11,2017,1.ALL,1578,4049,4579,5849,5348,1
2018,25May2017,Thursday,25,5,2017,2.UK,3088,5319,5689,7258,7265,1
2018,23Dec2017,Saturday,23,12,2017,4.OV,8016,8914,5669,8717,1942,1
2018,28Feb2017,Tuesday,28,2,2017,2.UK,8185,8787,4301,5687,3486,0
2018,11Jun2017,Sunday,11,6,2017,2.UK,1837,6308,4179,2611,7008,1
2018,01Oct2017,Sunday,1,10,2017,1.ALL,7874,7288,3764,5082,2109,1
2018,09Jul2017,Sunday,9,7,2017,1.ALL,5928,7698,6114,9621,8913,0
2018,13Sep2017,Wednesday,13,9,2017,4.OV,8207,1598,3508,2523,855,1
2018,02Aug2017,Wednesday,2,8,2017,1.ALL,6943,7172,2921,1980,4311,0
2018,01Dec2017,Friday,1,12,2017,4.OV,590,9442,253,8957,2911,1
2018,14Sep2017,Thursday,14,9,2017,4.OV,4306,2552,8052,6211,394,1
2018,23Apr2017,Sunday,23,4,2017,4.OV,6803,7127,6347,9920,3433,1
2018,24Aug2017,Thursday,24,8,2017,4.OV,7878,1899,5394,2015,3985,1
2018,13Jan2017,Friday,13,1,2017,2.UK,2451,8047,5416,9553,5679,0
2018,23Jun2017,Friday,23,6,2017,2.UK,4221,9779,70,1610,3175,1
2018,20Sep2017,Wednesday,20,9,2017,1.ALL,3798,4382,5348,4209,8870,0
2018,27Mar2017,Monday,27,3,2017,1.ALL,550,8063,96,922,1713,0
2018,29Sep2017,Friday,29,9,2017,2.UK,4967,3264,6666,510,1981,1
2018,11Sep2017,Monday,11,9,2017,3.EU,2029,7875,7725,7759,2085,0
2018,09Jun2017,Friday,9,6,2017,1.ALL,3133,8593,2606,4312,3852,1
2018,30Sep2017,Saturday,30,9,2017,4.OV,8661,3839,9275,4806,1811,0
2018,03Mar2017,Friday,3,3,2017,4.OV,8677,964,5830,9766,8410,1
2018,23Sep2017,Saturday,23,9,2017,3.EU,1024,2489,8433,547,5616,0
2018,11Jul2017,Tuesday,11,7,2017,1.ALL,7757,5492,7410,8525,5965,1
2018,07Mar2017,Tuesday,7,3,2017,4.OV,4894,5879,8787,8361,447,0
2018,31May2017,Wednesday,31,5,2017,1.ALL,2312,9243,3754,6963,6527,0
2018,28Apr2017,Friday,28,4,2017,4.OV,1273,6915,4646,2521,1321,1
2018,28Sep2017,Thursday,28,9,2017,2.UK,7318,9877,804,5395,3480,1
2018,24Jun2017,Saturday,24,6,2017,2.UK,8030,7987,5808,1909,1713,1
2018,12Mar2017,Sunday,12,3,2017,1.ALL,2133,4684,6884,9174,3006,1
2018,16Apr2017,Sunday,16,4,2017,1.ALL,8408,8022,277,1556,7827,1
2018,17Jul2017,Monday,17,7,2017,4.OV,7756,2311,4190,201,1887,1
2018,24Apr2017,Monday,24,4,2017,4.OV,1720,9565,528,7771,2055,0
2018,04Jun2017,Sunday,4,6,2017,3.EU,9042,1892,4104,5878,4544,1
2018,17May2017,Wednesday,17,5,2017,2.UK,6017,7290,6366,5299,7342,0
2018,18Nov2017,Saturday,18,11,2017,4.OV,4058,3237,649,1409,9229,0
2018,09Oct2017,Monday,9,10,2017,2.UK,8052,3025,7373,5435,4989,0
2018,19Oct2017,Thursday,19,10,2017,4.OV,3998,4884,8345,8113,7880,1
2018,21Dec2017,Thursday,21,12,2017,1.ALL,9109,6811,7920,758,8893,0
2018,07Nov2017,Tuesday,7,11,2017,2.UK,3292,8,8202,3755,5106,1
2018,08Jun2017,Thursday,8,6,2017,2.UK,9689,1587,7647,7161,7587,1
2018,23Aug2017,Wednesday,23,8,2017,1.ALL,6049,6050,8144,2292,7098,0
2018,07Sep2017,Thursday,7,9,2017,2.UK,8155,5485,3803,4803,6579,0
2018,28Jun2017,Wednesday,28,6,2017,2.UK,8547,9343,4826,9218,92,1
2018,11Apr2017,Tuesday,11,4,2017,3.EU,6334,6724,5857,5238,5930,1
2018,26Jun2017,Monday,26,6,2017,2.UK,5143,7863,851,9784,4654,1
2018,10Jun2017,Saturday,10,6,2017,2.UK,9280,4257,726,5676,7678,0
2018,26Jun2017,Monday,26,6,2017,2.UK,7644,7152,7952,3334,6152,1
2018,27May2017,Saturday,27,5,2017,4.OV,976,9409,7182,9163,1558,0
2018,18Jan2017,Wednesday,18,1,2017,3.EU,5786,2490,3352,657,6289,1
2018,16Nov2017,Thursday,16,11,2017,1.ALL,2994,3035,7495,415,1139,0
2018,22Apr2017,Saturday,22,4,2017,3.EU,3051,624,5192,5986,6202,0
2018,02Jun2017,Friday,2,6,2017,2.UK,5529,7203,5528,9609,3671,0
2018,03Aug2017,Thursday,3,8,2017,3.EU,3725,7628,1646,5269,8487,0
2018,18Jul2017,Tuesday,18,7,2017,2.UK,2620,7710,6137,4408,6250,0
2018,05Aug2017,Saturday,5,8,2017,2.UK,6021,7678,4471,7984,987,0
2018,14Feb2017,Tuesday,14,2,2017,2.UK,2744,1089,3993,460,2295,0
2018,29Oct2017,Sunday,29,10,2017,4.OV,3516,2861,8133,10000,881,0
2018,11Feb2017,Saturday,11,2,2017,2.UK,5963,2428,1722,3392,7379,0
2018,22Oct2017,Sunday,22,10,2017,3.EU,4828,3048,2720,6175,6208,0
2018,26Dec2017,Tuesday,26,12,2017,4.OV,7809,9455,6564,3120,9251,0
2018,06Jun2017,Tuesday,6,6,2017,2.UK,2659,3636,8971,8667,452,0
2018,21Oct2017,Saturday,21,10,2017,2.UK,2090,2749,8584,8718,5255,1
2018,09Sep2017,Saturday,9,9,2017,2.UK,8237,5546,5367,6585,6858,0
2018,02May2017,Tuesday,2,5,2017,4.OV,8380,6218,1992,7645,187,0
2018,19Nov2017,Sunday,19,11,2017,3.EU,5442,6981,5863,9873,7112,0
2018,03Dec2017,Sunday,3,12,2017,2.UK,4650,524,1787,4896,578,1
2018,25Aug2017,Friday,25,8,2017,1.ALL,9985,9085,2740,2685,8281,1
2018,18Feb2017,Saturday,18,2,2017,4.OV,6490,9174,4854,4460,5909,0
2018,19Apr2017,Wednesday,19,4,2017,3.EU,939,6255,6408,4789,2123,0
2018,23Aug2017,Wednesday,23,8,2017,1.ALL,8724,5272,4317,9611,4908,0
2018,14Mar2017,Tuesday,14,3,2017,1.ALL,7923,1943,9669,4126,5859,1
2018,26Nov2017,Sunday,26,11,2017,3.EU,1234,9481,4856,1064,9806,1
2018,04Feb2017,Saturday,4,2,2017,2.UK,9820,6471,9974,1871,8256,1
2018,05Apr2017,Wednesday,5,4,2017,2.UK,7995,3229,7865,6914,8819,1
2018,13Apr2017,Thursday,13,4,2017,2.UK,5011,2079,619,6000,2858,1
2018,20Jan2017,Friday,20,1,2017,4.OV,9761,1709,6328,898,248,1
2018,23Apr2017,Sunday,23,4,2017,2.UK,3906,5906,4417,196,3578,0
2018,24Jun2017,Saturday,24,6,2017,1.ALL,9278,2373,1278,3490,927,1
2018,13Mar2017,Monday,13,3,2017,2.UK,7172,7402,7989,4795,7099,0
2018,29Sep2017,Friday,29,9,2017,4.OV,8072,7333,6829,5911,7710,0
2018,13Feb2017,Monday,13,2,2017,2.UK,8755,2476,4151,713,9706,1
2018,14Jan2017,Saturday,14,1,2017,2.UK,882,2306,3931,2708,1742,0
2018,14Nov2017,Tuesday,14,11,2017,2.UK,7356,532,2628,5314,9753,0
2018,16Jun2017,Friday,16,6,2017,4.OV,2425,2034,8354,51,2627,1
2018,05Dec2017,Tuesday,5,12,2017,4.OV,6248,1074,23,5870,2366,0
2018,23May2017,Tuesday,23,5,2017,2.UK,4720,6753,4890,8458,8608,0
2018,13Apr2017,Thursday,13,4,2017,2.UK,1792,9408,8558,5430,849,1
2018,15Dec2017,Friday,15,12,2017,2.UK,8072,7445,2285,7259,8310,1
2018,02Aug2017,Wednesday,2,8,2017,1.ALL,5920,4017,3060,2771,6601,1
2018,22Nov2017,Wednesday,22,11,2017,3.EU,3775,1806,9040,1030,3470,1
2018,10Feb2017,Friday,10,2,2017,3.EU,6151,4608,7917,6923,9686,0
2018,26Oct2017,Thursday,26,10,2017,4.OV,7336,3,5487,8829,9671,0
2018,08Dec2017,Friday,8,12,2017,3.EU,9812,4583,8105,9073,913,0
2018,10Feb2017,Friday,10,2,2017,4.OV,8872,6976,6961,8591,9246,1
2018,12Jan2017,Thursday,12,1,2017,2.UK,6880,7106,3539,5575,3452,1
2018,07Jan2017,Saturday,7,1,2017,4.OV,3417,9403,8875,5492,7967,1
2018,10Jun2017,Saturday,10,6,2017,4.OV,2356,7949,7659,3964,4928,0
2018,01Jun2017,Thursday,1,6,2017,2.UK,3450,3451,9476,2754,9976,1
2018,06Feb2017,Monday,6,2,2017,2.UK,2901,755,4095,2270,5013,1
2018,30Apr2017,Sunday,30,4,2017,1.ALL,8027,9583,1013,2919,1896,1
2018,21Nov2017,Tuesday,21,11,2017,3.EU,951,4093,5189,2263,3353,0
2018,18Aug2017,Friday,18,8,2017,3.EU,3067,2427,8822,2510,828,1
2018,23Feb2017,Thursday,23,2,2017,3.EU,8464,5010,4905,9125,8813,0
2018,22Jun2017,Thursday,22,6,2017,4.OV,2474,9969,7893,3285,4336,1
2018,16Mar2017,Thursday,16,3,2017,3.EU,2845,452,9940,1962,8227,0
2018,12Feb2017,Sunday,12,2,2017,3.EU,3179,6730,7928,4079,1329,1
2018,19Jan2017,Thursday,19,1,2017,4.OV,7490,7064,2415,6381,3061,0
2018,25Nov2017,Saturday,25,11,2017,3.EU,7120,5862,9014,6780,8245,1
2018,30Oct2017,Monday,30,10,2017,1.ALL,7223,7388,3031,3399,8042,1
2018,27Oct2017,Friday,27,10,2017,3.EU,633,5611,6401,8007,1082,1
2018,06Dec2017,Wednesday,6,12,2017,3.EU,5169,8661,802,6621,8192,1
2018,18Jan2017,Wednesday,18,1,2017,3.EU,3514,1123,4314,2151,8076,1
2018,31Jul2017,Monday,31,7,2017,3.EU,7431,3865,3061,7626,6678,0
2018,09Apr2017,Sunday,9,4,2017,1.ALL,1318,135,1067,7087,8055,0
2018,23Jan2017,Monday,23,1,2017,3.EU,351,785,4981,8365,1837,1
2018,11Dec2017,Monday,11,12,2017,4.OV,6980,9824,917,5388,3748,0
2018,01Aug2017,Tuesday,1,8,2017,3.EU,6344,330,1923,2556,4892,0
2018,01Feb2017,Wednesday,1,2,2017,4.OV,3267,4683,3532,3359,9154,1
2018,21Mar2017,Tuesday,21,3,2017,1.ALL,5232,9346,4681,4101,6150,0
2018,30May2017,Tuesday,30,5,2017,3.EU,3634,6447,3029,5247,4084,1
2018,17Aug2017,Thursday,17,8,2017,1.ALL,8621,5638,4541,8462,825,0
2018,30Apr2017,Sunday,30,4,2017,1.ALL,8923,4070,6828,8580,9465,1
2018,22Jun2017,Thursday,22,6,2017,3.EU,2052,9255,1967,2012,7187,0
2018,06Aug2017,Sunday,6,8,2017,2.UK,6873,8808,1926,1246,556,0
2018,19Mar2017,Sunday,19,3,2017,2.UK,2029,6160,6906,3771,2385,0
2018,07Nov2017,Tuesday,7,11,2017,4.OV,9114,95,3164,7282,300,0
2018,11Feb2017,Saturday,11,2,2017,2.UK,9584,1767,9763,7113,2659,0
2018,19Feb2017,Sunday,19,2,2017,2.UK,1721,3817,7513,7089,307,0
2018,09Jun2017,Friday,9,6,2017,1.ALL,7219,94,1506,1253,2233,1
2018,17May2017,Wednesday,17,5,2017,3.EU,4131,3775,5013,7131,5079,1
2018,22Jul2017,Saturday,22,7,2017,1.ALL,2308,1076,974,2029,4615,1
2018,23Oct2017,Monday,23,10,2017,2.UK,9600,2601,2447,1525,3283,0
2018,27Mar2017,Monday,27,3,2017,2.UK,5543,6809,1082,4324,6952,1
2018,19Jan2017,Thursday,19,1,2017,1.ALL,8341,3726,5093,4727,4211,1
2018,02Apr2017,Sunday,2,4,2017,3.EU,3946,5655,5944,485,8530,1
2018,29Mar2017,Wednesday,29,3,2017,3.EU,9665,9469,3754,88,1581,1
2018,17Mar2017,Friday,17,3,2017,2.UK,6749,4154,5947,51,6260,1
2018,28Sep2017,Thursday,28,9,2017,1.ALL,6405,1655,1243,8118,6392,0
2018,21Jul2017,Friday,21,7,2017,3.EU,1585,8909,6604,2220,2490,1
2018,02Jan2017,Monday,2,1,2017,1.ALL,628,2214,1651,5288,7493,0
2018,08Jan2017,Sunday,8,1,2017,1.ALL,5056,3210,3148,1690,3394,0
2018,22Jul2017,Saturday,22,7,2017,4.OV,542,9479,2526,3194,5502,0
2018,29Jan2017,Sunday,29,1,2017,3.EU,5877,1666,1425,5558,133,1
2018,31May2017,Wednesday,31,5,2017,3.EU,3144,1547,4336,2825,3280,1
2018,13Jan2017,Friday,13,1,2017,1.ALL,8419,3386,5776,6021,2388,0
2018,21Apr2017,Friday,21,4,2017,4.OV,2489,5186,4969,8945,3063,0
2018,16Sep2017,Saturday,16,9,2017,4.OV,4613,1493,8322,9486,3628,0
2018,07Dec2017,Thursday,7,12,2017,4.OV,4110,4810,4673,3934,1594,0
2018,30Jul2017,Sunday,30,7,2017,2.UK,3947,2833,7325,4179,3634,0
2018,12Sep2017,Tuesday,12,9,2017,2.UK,3265,9874,2321,4659,7124,1
2018,16Oct2017,Monday,16,10,2017,3.EU,5767,4827,5180,2305,5502,0
2018,07Sep2017,Thursday,7,9,2017,4.OV,9650,1723,8,6514,7862,1
2018,10Oct2017,Tuesday,10,10,2017,1.ALL,2988,5801,9667,188,6612,1
2018,16Oct2017,Monday,16,10,2017,2.UK,925,9001,5684,3732,7126,0
2018,20Jun2017,Tuesday,20,6,2017,4.OV,5338,7857,6496,3773,4996,1
2018,13Mar2017,Monday,13,3,2017,2.UK,4412,1856,3234,1837,722,1
2018,09Jul2017,Sunday,9,7,2017,1.ALL,1082,4211,299,6518,6130,0
2018,14Jun2017,Wednesday,14,6,2017,3.EU,7565,6524,8604,7097,6685,1
2018,23Aug2017,Wednesday,23,8,2017,4.OV,8813,4196,699,4061,4536,1
2018,24Jun2017,Saturday,24,6,2017,3.EU,9426,5762,556,1064,6744,0
2018,19Jul2017,Wednesday,19,7,2017,3.EU,3286,6194,930,7097,4619,1
2018,18Mar2017,Saturday,18,3,2017,2.UK,9107,9916,7453,572,9655,0
2018,21Apr2017,Friday,21,4,2017,4.OV,1087,4672,1853,1400,4888,1
2018,03Mar2017,Friday,3,3,2017,1.ALL,5303,6165,2721,2972,66,1
2018,16Aug2017,Wednesday,16,8,2017,4.OV,5034,699,2356,3557,115,0
2018,07Nov2017,Tuesday,7,11,2017,1.ALL,3603,7787,1999,628,611,1
2018,03Nov2017,Friday,3,11,2017,4.OV,9086,8650,161,5770,8732,0
2018,02Aug2017,Wednesday,2,8,2017,4.OV,7993,7865,8879,544,2974,1
2018,05Jul2017,Wednesday,5,7,2017,3.EU,4528,2873,7719,9608,9494,0
2018,21Apr2017,Friday,21,4,2017,2.UK,8241,1731,2807,4106,32,1
2018,20Feb2017,Monday,20,2,2017,3.EU,8854,2992,3482,1047,5751,0
2018,26Aug2017,Saturday,26,8,2017,2.UK,606,502,332,4449,3065,1
2018,13Apr2017,Thursday,13,4,2017,2.UK,1973,6534,2775,8078,4910,1
2018,05Mar2017,Sunday,5,3,2017,4.OV,4099,7129,8958,410,2204,0
2018,16Dec2017,Saturday,16,12,2017,1.ALL,5062,9172,5045,5641,3901,0
2018,08Nov2017,Wednesday,8,11,2017,2.UK,1932,408,4314,7236,383,0
2018,13Nov2017,Monday,13,11,2017,4.OV,3450,2681,3739,2215,2069,0
2018,26Sep2017,Tuesday,26,9,2017,2.UK,5799,3635,4042,4390,3207,0
2018,10Aug2017,Thursday,10,8,2017,4.OV,8080,6751,9496,6275,1880,0
2018,09Nov2017,Thursday,9,11,2017,1.ALL,2474,8744,5608,6530,584,0
2018,20Dec2017,Wednesday,20,12,2017,1.ALL,244,2328,6486,7879,6599,0
2018,08Jun2017,Thursday,8,6,2017,4.OV,9833,1629,5797,2426,6460,1
2018,02Nov2017,Thursday,2,11,2017,2.UK,324,5681,2461,2191,5965,0
2018,02Mar2017,Thursday,2,3,2017,3.EU,3211,6334,7978,25,5935,0
2018,15Mar2017,Wednesday,15,3,2017,2.UK,9019,7772,1869,8899,5829,1
2018,16Jun2017,Friday,16,6,2017,4.OV,9546,6184,743,9647,1687,0
2018,20Mar2017,Monday,20,3,2017,3.EU,922,7916,2443,6896,9497,1
2018,07Jan2017,Saturday,7,1,2017,4.OV,4318,3602,7753,4981,1716,0
2018,11Jul2017,Tuesday,11,7,2017,3.EU,8777,8530,6322,2326,8020,0
2018,18Aug2017,Friday,18,8,2017,4.OV,1384,9198,1205,2427,2596,1
2018,16Jan2017,Monday,16,1,2017,3.EU,1575,3770,2868,3361,9406,0
2018,03Aug2017,Thursday,3,8,2017,4.OV,1055,8597,8512,896,483,1
2018,24Mar2017,Friday,24,3,2017,2.UK,8671,5678,8589,712,4920,0
2018,28Jul2017,Friday,28,7,2017,1.ALL,779,2417,6844,1862,8212,1
2018,13Mar2017,Monday,13,3,2017,1.ALL,1054,5751,7207,1059,6541,1
2018,30Jul2017,Sunday,30,7,2017,3.EU,6891,4872,1762,8648,9874,0
2018,16Dec2017,Saturday,16,12,2017,1.ALL,7318,9544,3055,4051,1202,0
2018,08Jul2017,Saturday,8,7,2017,2.UK,2615,571,5587,7370,2295,0
2018,30Nov2017,Thursday,30,11,2017,1.ALL,9465,1562,5067,614,895,0
2018,18Aug2017,Friday,18,8,2017,1.ALL,2670,3598,3433,5472,6821,1
2018,13Sep2017,Wednesday,13,9,2017,4.OV,4575,2356,5082,1968,8599,1
2018,17Apr2017,Monday,17,4,2017,2.UK,8705,3455,3321,7621,2102,0
2018,04Feb2017,Saturday,4,2,2017,1.ALL,1114,1260,3986,4401,221,0
2018,07Mar2017,Tuesday,7,3,2017,4.OV,7502,4610,5699,8767,3759,1
2018,29Apr2017,Saturday,29,4,2017,1.ALL,6297,5811,8191,9640,6045,0
2018,17Oct2017,Tuesday,17,10,2017,2.UK,2651,3368,5646,9196,1867,1
2018,24Sep2017,Sunday,24,9,2017,2.UK,8697,102,1388,3295,2278,1
2018,02Jul2017,Sunday,2,7,2017,3.EU,1186,6622,3162,6260,4965,1
2018,05Feb2017,Sunday,5,2,2017,3.EU,9025,8769,1394,185,9744,0
2018,20Sep2017,Wednesday,20,9,2017,2.UK,3506,8524,5364,4910,7681,1
2018,11Jul2017,Tuesday,11,7,2017,4.OV,2639,408,7531,6797,7540,1
2018,16Feb2017,Thursday,16,2,2017,4.OV,7670,4527,5986,5947,5617,0
2018,14Jan2017,Saturday,14,1,2017,1.ALL,2127,3659,8563,9510,8586,1
2018,04Oct2017,Wednesday,4,10,2017,2.UK,2945,8949,1003,4720,320,0
2018,15Dec2017,Friday,15,12,2017,3.EU,9857,8193,7370,211,5857,0
2018,17Jun2017,Saturday,17,6,2017,1.ALL,2544,3877,2806,8543,7999,1
2018,01Oct2017,Sunday,1,10,2017,1.ALL,4026,5685,6221,6866,7168,0
2018,16Oct2017,Monday,16,10,2017,3.EU,6710,5501,717,2575,8799,1
2018,22Aug2017,Tuesday,22,8,2017,4.OV,254,3043,9973,486,5427,1
2018,18Jun2017,Sunday,18,6,2017,3.EU,530,9941,4036,9168,8957,1
2018,15Aug2017,Tuesday,15,8,2017,3.EU,1924,1547,7560,2391,8309,1
2018,11Mar2017,Saturday,11,3,2017,2.UK,2815,8015,2063,4097,4095,1
2018,17Mar2017,Friday,17,3,2017,3.EU,6501,6468,2275,8291,5562,0
2018,21Oct2017,Saturday,21,10,2017,3.EU,4106,6992,1170,2299,876,1
2018,26May2017,Friday,26,5,2017,2.UK,7815,1187,9463,4773,6949,1
2018,03Mar2017,Friday,3,3,2017,4.OV,955,6145,5842,7785,193,1
2018,22Aug2017,Tuesday,22,8,2017,1.ALL,2790,4868,5381,6855,1260,1
2018,15Jul2017,Saturday,15,7,2017,3.EU,3917,8591,2097,8154,3918,0
2018,27Sep2017,Wednesday,27,9,2017,3.EU,7105,5254,3493,975,7799,1
2018,25Nov2017,Saturday,25,11,2017,1.ALL,1616,3102,1397,2826,5341,0
2018,31Jan2017,Tuesday,31,1,2017,1.ALL,5766,73,1236,3302,1939,0
2018,24May2017,Wednesday,24,5,2017,1.ALL,2908,8306,8627,2529,32,1
2018,06Jan2017,Friday,6,1,2017,3.EU,2309,6133,7522,9586,3738,0
2018,27Jul2017,Thursday,27,7,2017,2.UK,7187,3457,1425,7304,9743,1
2018,21Jun2017,Wednesday,21,6,2017,1.ALL,244,7855,2515,6278,4355,0
2018,13Jul2017,Thursday,13,7,2017,3.EU,6408,7502,3901,4417,5760,0
2018,08Apr2017,Saturday,8,4,2017,3.EU,9155,5558,767,5787,2234,0
2018,26Apr2017,Wednesday,26,4,2017,3.EU,7640,8855,7300,9093,1298,0
2018,07Aug2017,Monday,7,8,2017,1.ALL,8171,5980,7144,1320,8060,0
2018,02Feb2017,Thursday,2,2,2017,3.EU,3685,9426,4641,8058,1281,1
2018,18Aug2017,Friday,18,8,2017,4.OV,8316,2462,8451,6493,3603,0
2018,03Jul2017,Monday,3,7,2017,3.EU,1401,2754,2480,1197,8219,0
2018,10Feb2017,Friday,10,2,2017,4.OV,8251,2474,6504,4443,8236,0
2018,14Jul2017,Friday,14,7,2017,1.ALL,9925,404,7703,4067,362,0
2018,03Aug2017,Thursday,3,8,2017,3.EU,7561,3325,8963,9582,9772,1
